transaction_id,account_id,transaction_date,transaction_time,amount,merchant_name,merchant_category,location,card_present,fraud_type,risk_score
TXN007482,ACC37566,2025-10-16,15:16:05,1812.86,Crypto Market Pro,Cryptocurrency,Rome Italy,false,wire_fraud,94
TXN007483,ACC49526,2025-10-17,19:43:04,207.46,Web Services Plus,Online Services,Madrid Spain,false,wire_fraud,96
TXN007484,ACC69138,2025-11-05,01:04:04,5695.90,Jewel Paradise,Jewelry,Hong Kong,false,card_not_present,94
TXN007485,ACC60385,2025-11-06,22:48:03,2238.80,Lucky Games Online,Gambling,Paris France,false,identity_theft,92
TXN007486,ACC25642,2025-11-13,02:15:49,1981.77,Retail Galaxy,Retail,Buenos Aires Argentina,false,skimming_attack,93
TXN007487,ACC91692,2025-11-14,00:44:21,384.19,Bitcoin Hub,Cryptocurrency,Los Angeles CA USA,false,friendly_fraud,96
TXN007488,ACC57692,2025-11-12,03:27:14,927.23,Hotel Booking Express,Travel,Buenos Aires Argentina,false,phishing_scam,89
TXN007489,ACC96523,2025-10-27,07:16:04,846.46,Gadget Store,Electronics,Paris France,false,chargeback_fraud,84
TXN007490,ACC78905,2025-11-10,18:14:40,685.89,Style Boutique,Fashion,Tokyo Japan,false,friendly_fraud,93
TXN007491,ACC71074,2025-10-28,15:53:49,2652.93,Airline Tickets Global,Travel,Paris France,false,wire_fraud,91
TXN007492,ACC32165,2025-10-19,16:58:10,536.96,Finance Direct,Financial Services,London UK,true,recurring_fraud,86
TXN007493,ACC56074,2025-10-30,04:06:18,770.90,Digital Platform,Online Services,Hong Kong,false,synthetic_identity,92
TXN007494,ACC87154,2025-10-16,02:48:31,9622.98,Precious Stones Co,Jewelry,So Paulo Brazil,true,wire_fraud,96
TXN007495,ACC77978,2025-10-15,21:20:48,1392.78,Hotel Booking Express,Travel,Toronto Canada,false,friendly_fraud,93
TXN007496,ACC74446,2025-11-06,13:34:25,5567.05,Premium Electronics,Electronics,Buenos Aires Argentina,false,skimming_attack,87
TXN007497,ACC71768,2025-10-18,09:39:08,6079.64,Style Boutique,Fashion,So Paulo Brazil,true,counterfeit_merchant,92
TXN007498,ACC90194,2025-11-02,13:01:18,121.79,Cash Advance,Cash,Houston TX USA,false,skimming_attack,97
TXN007499,ACC40721,2025-11-14,09:05:55,1396.61,Poker Masters,Gambling,Nairobi Kenya,false,recurring_fraud,97
TXN007500,ACC84205,2025-11-05,06:25:08,882.48,Diamond Gallery,Jewelry,Nairobi Kenya,true,friendly_fraud,98
TXN007501,ACC10133,2025-10-16,00:50:00,295.48,Shopping Express,Retail,Houston TX USA,false,recurring_fraud,86
TXN007502,ACC50097,2025-10-16,15:50:21,7659.60,Luxury Watches Ltd,Jewelry,Mexico City Mexico,false,duplicate_location,97
TXN007503,ACC24562,2025-11-01,00:05:02,809.12,Casino Royal,Gambling,Hong Kong,false,card_testing,93
TXN007504,ACC63927,2025-11-08,02:20:51,1023.90,Cloud Services,Online Services,Houston TX USA,false,counterfeit_merchant,85
TXN007505,ACC34260,2025-11-10,15:21:24,7692.79,Money Withdrawal,Cash,Los Angeles CA USA,false,card_not_present,86
TXN007506,ACC22285,2025-10-24,21:10:43,864.26,Trendy Wear,Fashion,Malta,false,card_not_present,86
TXN007507,ACC30871,2025-11-08,07:11:35,1455.98,Money Transfer Plus,Financial Services,Madrid Spain,false,wire_fraud,85
TXN007508,ACC91553,2025-10-23,20:26:36,834.15,Shopping Express,Retail,Istanbul Turkey,false,chargeback_fraud,90
TXN007509,ACC79032,2025-10-27,12:19:15,6359.97,Bitcoin Hub,Cryptocurrency,Singapore,true,card_not_present,90
TXN007510,ACC47282,2025-11-04,22:41:39,7542.58,Lucky Games Online,Gambling,Rome Italy,false,skimming_attack,99
TXN007511,ACC56188,2025-10-29,17:04:49,7885.49,Hotel Booking Express,Travel,Mumbai India,false,card_testing,89
TXN007512,ACC60938,2025-10-19,07:02:57,856.24,Shopping Express,Retail,London UK,false,identity_theft,91
TXN007513,ACC39508,2025-10-18,18:09:52,741.03,Airline Tickets Global,Travel,Dubai UAE,false,wire_fraud,95
TXN007514,ACC69897,2025-11-08,04:52:53,214.20,Shopping Express,Retail,Chicago IL USA,false,card_testing,99
TXN007515,ACC95042,2025-11-06,18:38:37,226.80,Style Boutique,Fashion,Sydney Australia,false,card_not_present,93
TXN007516,ACC23410,2025-10-23,11:35:30,924.93,Web Services Plus,Online Services,Nairobi Kenya,true,identity_theft,94
TXN007517,ACC22549,2025-10-28,15:59:23,1629.70,Premium Electronics,Electronics,Madrid Spain,false,duplicate_location,95
TXN007518,ACC31393,2025-11-04,11:10:30,1934.08,Premium Electronics,Electronics,London UK,true,identity_theft,86
TXN007519,ACC32034,2025-11-10,22:08:52,978.23,Lucky Games Online,Gambling,Los Angeles CA USA,false,phishing_scam,85
TXN007520,ACC31372,2025-11-13,19:31:06,3024.76,Subscription Services Pro,Online Services,Dubai UAE,false,identity_theft,92
TXN007521,ACC48702,2025-10-15,02:46:04,714.37,Tech Haven,Electronics,Mumbai India,false,synthetic_identity,91
TXN007522,ACC17364,2025-11-07,23:27:58,1982.32,Shopping Express,Retail,Seoul South Korea,true,counterfeit_merchant,93
TXN007523,ACC44404,2025-11-12,23:46:57,819.25,Poker Masters,Gambling,Hong Kong,false,card_not_present,90
TXN007524,ACC22864,2025-11-11,04:45:50,303.34,Crypto Exchange Max,Cryptocurrency,So Paulo Brazil,true,unauthorized_transaction,88
TXN007525,ACC21536,2025-10-30,07:14:34,1863.69,Web Services Plus,Online Services,New York NY USA,false,chargeback_fraud,91
TXN007526,ACC73783,2025-10-22,21:32:15,262.08,Cash Advance,Cash,New York NY USA,true,duplicate_location,94
TXN007527,ACC62223,2025-10-15,13:46:01,1774.41,Cloud Services,Online Services,Seoul South Korea,false,unauthorized_transaction,93
TXN007528,ACC85416,2025-11-13,13:23:32,8264.68,Electronics Express,Electronics,Madrid Spain,false,card_testing,86
TXN007529,ACC66692,2025-10-30,08:04:28,1675.54,Travel Agency Pro,Travel,Chicago IL USA,false,duplicate_location,90
TXN007530,ACC19547,2025-10-28,14:34:03,771.91,Crypto Market Pro,Cryptocurrency,Lagos Nigeria,false,stolen_card,86
TXN007531,ACC15618,2025-10-17,07:09:35,822.95,Luxury Watches Ltd,Jewelry,Madrid Spain,false,recurring_fraud,92
TXN007532,ACC39656,2025-10-22,17:25:27,196.72,Web Services Plus,Online Services,Beijing China,false,wire_fraud,93
TXN007533,ACC48146,2025-11-06,00:47:23,1742.21,Retail Galaxy,Retail,Madrid Spain,false,synthetic_identity,95
TXN007534,ACC99464,2025-10-16,23:11:59,660.01,Poker Masters,Gambling,Cairo Egypt,true,card_not_present,97
TXN007535,ACC91874,2025-11-04,23:33:10,305.49,Trendy Wear,Fashion,Sydney Australia,false,friendly_fraud,89
TXN007536,ACC28709,2025-11-08,06:49:00,994.36,Gadget Store,Electronics,Madrid Spain,false,skimming_attack,91
TXN007537,ACC10844,2025-11-08,06:31:17,5874.61,Diamond Gallery,Jewelry,Houston TX USA,false,phishing_scam,86
TXN007538,ACC78373,2025-10-29,14:27:56,1039.18,Online Casino Games,Gambling,Sydney Australia,true,chargeback_fraud,87
TXN007539,ACC81887,2025-11-09,04:17:33,1849.69,Gold & Gems,Jewelry,Beijing China,true,unauthorized_transaction,87
TXN007540,ACC30642,2025-10-22,22:22:14,1337.70,Retail Galaxy,Retail,London UK,false,friendly_fraud,88
TXN007541,ACC64331,2025-11-05,01:22:15,1003.93,Crypto Exchange Max,Cryptocurrency,Nairobi Kenya,false,counterfeit_merchant,95
TXN007542,ACC94534,2025-11-06,11:42:22,709.11,ATM Withdrawal,Cash,Melbourne Australia,false,phishing_scam,95
TXN007543,ACC46526,2025-10-25,08:27:34,704.66,Digital Coin Trade,Cryptocurrency,Houston TX USA,false,skimming_attack,95
TXN007544,ACC97414,2025-10-20,14:08:30,1219.22,Shopping Express,Retail,Melbourne Australia,false,friendly_fraud,91
TXN007545,ACC55293,2025-10-27,22:24:45,1674.94,Digital World,Electronics,Sydney Australia,false,recurring_fraud,88
TXN007546,ACC13262,2025-11-04,08:46:59,182.99,Retail Galaxy,Retail,Istanbul Turkey,false,synthetic_identity,91
TXN007547,ACC91868,2025-10-31,08:03:50,337.22,Style Boutique,Fashion,Mexico City Mexico,false,stolen_card,86
TXN007548,ACC11465,2025-10-20,00:45:30,344.58,Cloud Services,Online Services,Mumbai India,false,wire_fraud,88
TXN007549,ACC16694,2025-10-17,20:08:48,1389.33,SuperMart Online,Retail,Malta,false,synthetic_identity,92
TXN007550,ACC15693,2025-10-29,01:33:34,1279.62,SuperMart Online,Retail,Istanbul Turkey,false,identity_theft,94
TXN007551,ACC21047,2025-10-30,18:05:21,1824.71,Airline Tickets Global,Travel,Paris France,false,account_takeover,85
TXN007552,ACC66635,2025-10-22,07:33:38,441.29,Trendy Wear,Fashion,Berlin Germany,false,card_not_present,89
TXN007553,ACC66178,2025-11-02,06:55:53,1984.69,Finance Direct,Financial Services,Dubai UAE,false,card_not_present,90
TXN007554,ACC53200,2025-11-04,09:54:11,1000.57,Digital Platform,Online Services,Toronto Canada,false,synthetic_identity,99
TXN007555,ACC73856,2025-10-26,10:57:25,6038.60,International Wire Transfer,Financial Services,New York NY USA,true,chargeback_fraud,96
TXN007556,ACC98823,2025-10-19,17:12:21,756.84,Style Boutique,Fashion,Sydney Australia,false,synthetic_identity,89
TXN007557,ACC60910,2025-10-23,10:40:33,413.48,Crypto Market Pro,Cryptocurrency,Houston TX USA,false,duplicate_location,95
TXN007558,ACC34216,2025-10-31,15:11:34,5108.98,Digital Coin Trade,Cryptocurrency,Vancouver Canada,false,identity_theft,75
TXN007559,ACC44594,2025-11-05,23:23:03,5750.95,ATM Withdrawal,Cash,Singapore,false,card_not_present,99
TXN007560,ACC20101,2025-11-12,04:41:38,905.97,Style Boutique,Fashion,Mumbai India,false,recurring_fraud,94
TXN007561,ACC84291,2025-11-07,07:24:59,1338.02,Digital Platform,Online Services,Toronto Canada,false,chargeback_fraud,88
TXN007562,ACC86010,2025-10-29,03:09:54,966.65,Airline Tickets Global,Travel,Malta,true,duplicate_location,87
TXN007563,ACC83722,2025-10-18,17:35:45,1927.56,Crypto Market Pro,Cryptocurrency,Cairo Egypt,false,recurring_fraud,85
TXN007564,ACC42219,2025-10-17,08:49:44,515.30,Gadget Store,Electronics,Vancouver Canada,false,chargeback_fraud,98
TXN007565,ACC24267,2025-11-03,04:39:09,4902.66,Digital Platform,Online Services,Toronto Canada,false,account_takeover,90
TXN007566,ACC12180,2025-10-21,03:20:37,1065.56,Electronics Express,Electronics,Beijing China,false,friendly_fraud,95
TXN007567,ACC64661,2025-11-09,16:57:12,214.01,Bet Palace,Gambling,Tokyo Japan,false,counterfeit_merchant,96
TXN007568,ACC11457,2025-10-17,06:20:56,323.13,Cash Advance,Cash,Seoul South Korea,false,identity_theft,93
TXN007569,ACC47492,2025-11-13,14:06:32,1093.85,Airline Tickets Global,Travel,Singapore,false,counterfeit_merchant,91
TXN007570,ACC94203,2025-11-03,18:29:56,5961.78,Digital World,Electronics,Seoul South Korea,false,recurring_fraud,86
TXN007571,ACC35096,2025-11-12,04:03:28,8253.32,Cloud Services,Online Services,Berlin Germany,false,identity_theft,94
TXN007572,ACC91565,2025-11-02,11:50:52,2140.31,Luxury Fashion,Fashion,Istanbul Turkey,false,synthetic_identity,81
TXN007573,ACC53469,2025-11-12,10:28:00,1984.93,Designer Handbags,Fashion,Sydney Australia,false,phishing_scam,94
TXN007574,ACC11451,2025-10-20,05:00:43,5486.62,Premium Electronics,Electronics,Toronto Canada,false,unauthorized_transaction,83
TXN007575,ACC27277,2025-11-08,18:55:49,732.66,Online Casino Games,Gambling,Buenos Aires Argentina,false,wire_fraud,88
TXN007576,ACC87144,2025-11-08,08:29:45,1177.44,Lucky Games Online,Gambling,Tokyo Japan,false,account_takeover,97
TXN007577,ACC59286,2025-10-21,12:22:13,605.97,Jewel Paradise,Jewelry,Moscow Russia,false,account_takeover,89
TXN007578,ACC59280,2025-11-10,10:13:51,1737.10,Gold & Gems,Jewelry,Berlin Germany,false,stolen_card,85
TXN007579,ACC83765,2025-11-11,06:36:36,1096.92,Fashion Elite,Fashion,Seoul South Korea,false,wire_fraud,93
TXN007580,ACC27781,2025-11-01,00:27:25,3963.33,Shopping Express,Retail,Tokyo Japan,false,duplicate_location,74
TXN007581,ACC15670,2025-11-11,06:06:49,1849.89,Gold & Gems,Jewelry,London UK,false,unauthorized_transaction,86
TXN007582,ACC99748,2025-10-15,12:12:47,7847.01,Diamond Gallery,Jewelry,Buenos Aires Argentina,true,card_testing,99
TXN007583,ACC67922,2025-10-29,00:38:17,130.22,Retail Galaxy,Retail,Rome Italy,false,unauthorized_transaction,85
TXN007584,ACC66247,2025-10-15,03:04:47,900.60,Digital Platform,Online Services,Los Angeles CA USA,false,recurring_fraud,85
TXN007585,ACC76955,2025-10-27,10:13:03,1812.75,ATM Withdrawal,Cash,Istanbul Turkey,false,friendly_fraud,89
TXN007586,ACC39526,2025-10-24,19:13:44,1363.00,Style Boutique,Fashion,Buenos Aires Argentina,false,card_testing,99
TXN007587,ACC43311,2025-10-16,16:20:58,1154.71,Retail Galaxy,Retail,Malta,false,synthetic_identity,88
TXN007588,ACC98980,2025-11-08,04:50:48,192.05,Hotel Booking Express,Travel,Istanbul Turkey,false,card_not_present,86
TXN007589,ACC89843,2025-10-25,22:10:04,6427.72,Cash Advance,Cash,Lagos Nigeria,true,friendly_fraud,94
TXN007590,ACC29756,2025-10-16,03:42:22,6852.26,Lucky Games Online,Gambling,Sydney Australia,true,skimming_attack,89
TXN007591,ACC43264,2025-11-14,17:30:47,1955.16,ATM Withdrawal,Cash,Buenos Aires Argentina,true,unauthorized_transaction,72
TXN007592,ACC76673,2025-10-16,13:19:09,1001.37,Retail Galaxy,Retail,Singapore,false,duplicate_location,93
TXN007593,ACC62920,2025-10-31,22:59:15,7120.17,Airline Tickets Global,Travel,Toronto Canada,false,synthetic_identity,86
TXN007594,ACC82203,2025-11-07,01:09:48,807.17,Airline Tickets Global,Travel,Sydney Australia,false,stolen_card,87
TXN007595,ACC49460,2025-11-10,05:48:01,1300.00,SuperMart Online,Retail,So Paulo Brazil,false,recurring_fraud,90
TXN007596,ACC14934,2025-10-23,06:00:42,7050.15,Airline Tickets Global,Travel,Tokyo Japan,false,counterfeit_merchant,89
TXN007597,ACC27909,2025-11-14,07:28:25,1983.96,Digital World,Electronics,Istanbul Turkey,true,phishing_scam,99
TXN007598,ACC54269,2025-10-25,11:20:27,547.95,Digital Platform,Online Services,Rome Italy,false,identity_theft,93
TXN007599,ACC43967,2025-10-30,19:34:17,1490.35,Style Boutique,Fashion,London UK,false,stolen_card,97
TXN007600,ACC84868,2025-11-14,07:20:37,7926.55,Shopping Express,Retail,Tokyo Japan,false,duplicate_location,97
TXN007601,ACC25394,2025-11-01,20:37:50,698.57,Cloud Services,Online Services,Houston TX USA,false,chargeback_fraud,88
TXN007602,ACC53023,2025-11-11,12:52:44,6865.70,Web Services Plus,Online Services,Dubai UAE,false,card_not_present,75
TXN007603,ACC38562,2025-11-09,19:52:56,1516.34,Global Payments,Financial Services,Paris France,false,unauthorized_transaction,74
TXN007604,ACC72949,2025-11-14,07:54:16,5907.99,Bet Palace,Gambling,Mexico City Mexico,false,wire_fraud,96
TXN007605,ACC49003,2025-11-13,03:47:48,1006.74,Shopping Express,Retail,Berlin Germany,false,recurring_fraud,98
TXN007606,ACC56404,2025-10-19,18:46:43,1326.23,Digital Platform,Online Services,Cairo Egypt,false,wire_fraud,95
TXN007607,ACC14119,2025-11-13,02:29:01,1009.37,Cash Advance,Cash,Houston TX USA,false,counterfeit_merchant,87
TXN007608,ACC95686,2025-10-22,12:47:57,543.42,Crypto Market Pro,Cryptocurrency,Dubai UAE,false,identity_theft,89
TXN007609,ACC70861,2025-10-27,14:06:28,503.12,Retail Galaxy,Retail,Dubai UAE,false,counterfeit_merchant,85
TXN007610,ACC55448,2025-11-06,20:55:09,322.13,Digital Coin Trade,Cryptocurrency,Lagos Nigeria,false,chargeback_fraud,95
TXN007611,ACC13119,2025-10-31,12:50:36,749.44,Airline Tickets Global,Travel,Istanbul Turkey,false,card_not_present,94
TXN007612,ACC16148,2025-11-11,11:41:40,524.77,Trendy Wear,Fashion,Tokyo Japan,false,recurring_fraud,86
TXN007613,ACC61707,2025-11-05,23:00:31,1451.25,Finance Direct,Financial Services,Berlin Germany,false,friendly_fraud,90
TXN007614,ACC14071,2025-10-16,01:18:08,1497.41,Precious Stones Co,Jewelry,Paris France,false,card_testing,91
TXN007615,ACC96948,2025-10-22,19:41:49,1022.61,Digital World,Electronics,Vancouver Canada,false,stolen_card,88
TXN007616,ACC80230,2025-10-29,05:14:50,4270.38,Digital World,Electronics,Berlin Germany,false,recurring_fraud,85
TXN007617,ACC76191,2025-10-15,15:36:09,1108.46,Cash Advance,Cash,Istanbul Turkey,false,phishing_scam,88
TXN007618,ACC72864,2025-11-10,23:59:09,1500.82,Money Transfer Plus,Financial Services,Lagos Nigeria,false,skimming_attack,90
TXN007619,ACC39698,2025-11-08,16:02:08,780.33,SuperMart Online,Retail,Nairobi Kenya,false,identity_theft,93
TXN007620,ACC72476,2025-10-28,02:38:19,749.61,Jewel Paradise,Jewelry,Tokyo Japan,false,skimming_attack,89
TXN007621,ACC13019,2025-10-18,12:45:34,154.19,International Wire Transfer,Financial Services,Madrid Spain,false,identity_theft,86
TXN007622,ACC88813,2025-11-11,10:07:46,1707.90,Money Withdrawal,Cash,Vancouver Canada,false,wire_fraud,94
TXN007623,ACC79823,2025-10-26,03:05:50,552.25,SuperMart Online,Retail,Madrid Spain,false,friendly_fraud,93
TXN007624,ACC59221,2025-10-20,06:33:46,2627.46,Trendy Wear,Fashion,New York NY USA,false,recurring_fraud,87
TXN007625,ACC82017,2025-11-03,15:43:54,497.55,Shopping Express,Retail,Nairobi Kenya,false,duplicate_location,96
TXN007626,ACC83897,2025-10-26,07:00:35,7180.55,Cash Advance,Cash,Toronto Canada,true,chargeback_fraud,86
TXN007627,ACC16360,2025-10-21,23:01:55,810.37,Digital Platform,Online Services,London UK,true,unauthorized_transaction,98
TXN007628,ACC24959,2025-11-09,16:45:46,4814.65,Global Payments,Financial Services,Moscow Russia,false,skimming_attack,94
TXN007629,ACC53579,2025-10-24,06:11:32,9738.27,Travel Agency Pro,Travel,Cairo Egypt,false,phishing_scam,72
TXN007630,ACC40030,2025-10-31,02:54:08,253.32,Tech Gadgets Pro,Electronics,Houston TX USA,false,synthetic_identity,95
TXN007631,ACC64257,2025-10-25,21:22:45,1562.75,Airline Tickets Global,Travel,Istanbul Turkey,false,duplicate_location,94
TXN007632,ACC57418,2025-10-22,09:03:18,421.96,Tech Gadgets Pro,Electronics,Houston TX USA,false,friendly_fraud,95
TXN007633,ACC21615,2025-11-14,23:01:46,1506.17,Jewel Paradise,Jewelry,Buenos Aires Argentina,false,recurring_fraud,79
TXN007634,ACC10536,2025-11-11,21:19:03,1879.37,Gold & Gems,Jewelry,Tokyo Japan,false,duplicate_location,97
TXN007635,ACC14727,2025-11-02,20:42:32,173.60,Crypto Market Pro,Cryptocurrency,Paris France,false,recurring_fraud,99
TXN007636,ACC41039,2025-10-25,21:00:13,1433.26,Money Transfer Plus,Financial Services,Tokyo Japan,false,unauthorized_transaction,98
TXN007637,ACC19307,2025-10-20,17:23:51,1574.22,Finance Direct,Financial Services,Tokyo Japan,false,stolen_card,73
TXN007638,ACC34319,2025-11-08,16:37:34,289.40,Luxury Fashion,Fashion,Madrid Spain,false,card_not_present,87
TXN007639,ACC31782,2025-10-19,19:00:48,82.87,ATM Withdrawal,Cash,Houston TX USA,false,phishing_scam,97
TXN007640,ACC60604,2025-10-18,23:35:34,1844.16,Luxury Fashion,Fashion,Malta,false,phishing_scam,91
TXN007641,ACC71079,2025-10-26,18:29:39,5778.10,Cash Advance,Cash,Mexico City Mexico,false,card_not_present,71
TXN007642,ACC42275,2025-11-04,09:18:17,1874.51,Precious Stones Co,Jewelry,Rome Italy,false,phishing_scam,95
TXN007643,ACC49634,2025-10-18,17:02:51,1779.84,Global Payments,Financial Services,Paris France,true,wire_fraud,99
TXN007644,ACC32566,2025-10-19,18:25:12,613.96,Lucky Games Online,Gambling,Malta,false,identity_theft,86
TXN007645,ACC25857,2025-10-22,15:54:03,441.51,Poker Masters,Gambling,London UK,false,unauthorized_transaction,93
TXN007646,ACC10739,2025-11-01,06:38:34,1932.44,Airline Tickets Global,Travel,Melbourne Australia,false,friendly_fraud,90
TXN007647,ACC95360,2025-10-28,03:20:38,6157.86,Money Withdrawal,Cash,Cairo Egypt,false,synthetic_identity,98
TXN007648,ACC44717,2025-10-20,07:05:35,1309.03,Tech Haven,Electronics,Los Angeles CA USA,false,wire_fraud,87
TXN007649,ACC32571,2025-10-31,08:49:28,2719.36,Digital Coin Trade,Cryptocurrency,Melbourne Australia,false,wire_fraud,92
TXN007650,ACC52324,2025-10-31,05:17:01,1270.98,Shopping Express,Retail,London UK,true,chargeback_fraud,86
TXN007651,ACC84196,2025-11-05,15:11:57,2772.83,International Wire Transfer,Financial Services,Mexico City Mexico,false,stolen_card,99
TXN007652,ACC58507,2025-10-15,08:54:52,5497.25,Hotel Booking Express,Travel,Dubai UAE,false,wire_fraud,95
TXN007653,ACC55355,2025-10-24,10:11:49,469.84,Jewel Paradise,Jewelry,Dubai UAE,false,identity_theft,91
TXN007654,ACC79533,2025-10-21,00:53:17,5394.48,Hotel Booking Express,Travel,Los Angeles CA USA,false,duplicate_location,88
TXN007655,ACC70131,2025-10-28,13:31:46,1142.93,Premium Electronics,Electronics,Malta,false,recurring_fraud,95
TXN007656,ACC20807,2025-11-03,22:11:44,1551.36,Bet Palace,Gambling,Nairobi Kenya,false,card_not_present,91
TXN007657,ACC46614,2025-10-21,16:08:02,1111.43,International Wire Transfer,Financial Services,Hong Kong,true,synthetic_identity,88
TXN007658,ACC18208,2025-11-10,04:14:52,8020.51,Fashion Elite,Fashion,Toronto Canada,false,phishing_scam,98
TXN007659,ACC29180,2025-10-22,23:49:07,1312.79,Lucky Games Online,Gambling,Buenos Aires Argentina,false,friendly_fraud,97
TXN007660,ACC14283,2025-11-02,03:29:47,1775.68,Style Boutique,Fashion,Los Angeles CA USA,true,friendly_fraud,88
TXN007661,ACC98363,2025-10-26,13:29:15,4788.07,Shopping Express,Retail,Madrid Spain,true,stolen_card,90
TXN007662,ACC97233,2025-11-05,13:15:40,8724.52,Tech Gadgets Pro,Electronics,Istanbul Turkey,false,unauthorized_transaction,91
TXN007663,ACC88183,2025-11-06,00:58:04,1844.83,Crypto Exchange Max,Cryptocurrency,Lagos Nigeria,false,unauthorized_transaction,87
TXN007664,ACC59665,2025-11-14,03:26:37,3967.14,Gadget Store,Electronics,Cairo Egypt,false,friendly_fraud,98
TXN007665,ACC45385,2025-10-24,00:55:08,493.67,Poker Masters,Gambling,Houston TX USA,false,account_takeover,85
TXN007666,ACC38073,2025-10-30,01:17:34,8733.35,Web Services Plus,Online Services,Toronto Canada,false,counterfeit_merchant,88
TXN007667,ACC59550,2025-11-10,23:20:50,1547.55,Subscription Services Pro,Online Services,Vancouver Canada,false,skimming_attack,88
TXN007668,ACC87067,2025-10-30,06:55:09,365.59,Retail Galaxy,Retail,Lagos Nigeria,false,chargeback_fraud,98
TXN007669,ACC75659,2025-10-20,12:06:14,697.28,Lucky Games Online,Gambling,Toronto Canada,false,card_testing,95
TXN007670,ACC40977,2025-11-03,15:30:33,5322.30,Gold & Gems,Jewelry,Buenos Aires Argentina,false,account_takeover,88
TXN007671,ACC96966,2025-11-05,20:54:09,724.83,Jewel Paradise,Jewelry,Istanbul Turkey,true,friendly_fraud,98
TXN007672,ACC16975,2025-11-01,17:00:13,8032.34,Crypto Exchange Max,Cryptocurrency,London UK,false,phishing_scam,88
TXN007673,ACC35702,2025-11-10,01:42:37,6684.63,Trendy Wear,Fashion,Lagos Nigeria,false,phishing_scam,94
TXN007674,ACC42181,2025-11-11,16:26:55,4093.23,ATM Withdrawal,Cash,London UK,false,duplicate_location,88
TXN007675,ACC26294,2025-10-16,14:01:35,3004.75,Finance Direct,Financial Services,Los Angeles CA USA,false,stolen_card,92
TXN007676,ACC72514,2025-11-12,13:56:49,994.18,Retail Galaxy,Retail,Tokyo Japan,false,duplicate_location,88
TXN007677,ACC79058,2025-11-02,08:30:30,9324.50,Trendy Wear,Fashion,London UK,false,phishing_scam,85
TXN007678,ACC26645,2025-11-05,05:12:53,935.48,Finance Direct,Financial Services,Madrid Spain,false,account_takeover,97
TXN007679,ACC91536,2025-10-26,04:44:23,8887.38,Money Transfer Plus,Financial Services,Melbourne Australia,false,counterfeit_merchant,95
TXN007680,ACC98418,2025-11-10,08:56:10,551.49,Digital Coin Trade,Cryptocurrency,Berlin Germany,false,synthetic_identity,87
TXN007681,ACC28831,2025-10-16,03:07:12,1719.10,Money Transfer Plus,Financial Services,Dubai UAE,false,stolen_card,88
TXN007682,ACC12760,2025-11-11,13:57:04,504.32,Crypto Market Pro,Cryptocurrency,Malta,false,account_takeover,95
TXN007683,ACC79329,2025-10-25,02:54:30,7248.80,Money Withdrawal,Cash,Houston TX USA,false,card_testing,98
TXN007684,ACC92228,2025-10-25,17:23:24,1581.89,International Wire Transfer,Financial Services,Madrid Spain,false,card_testing,89
TXN007685,ACC59851,2025-10-18,16:54:48,1334.91,Travel Agency Pro,Travel,Singapore,false,card_not_present,83
TXN007686,ACC63517,2025-10-29,00:01:21,2270.91,Money Transfer Plus,Financial Services,So Paulo Brazil,false,unauthorized_transaction,91
TXN007687,ACC81636,2025-10-27,05:47:26,8217.92,Lucky Games Online,Gambling,Mexico City Mexico,true,recurring_fraud,92
TXN007688,ACC68509,2025-10-26,09:54:07,1267.26,International Wire Transfer,Financial Services,Paris France,false,recurring_fraud,97
TXN007689,ACC17453,2025-10-28,01:02:18,839.46,Style Boutique,Fashion,Istanbul Turkey,false,recurring_fraud,94
TXN007690,ACC12678,2025-10-23,02:09:08,406.14,Web Services Plus,Online Services,Seoul South Korea,false,unauthorized_transaction,95
TXN007691,ACC50452,2025-11-11,03:51:47,4881.56,Jewel Paradise,Jewelry,Cairo Egypt,false,wire_fraud,93
TXN007692,ACC48881,2025-11-09,05:18:06,1035.96,Hotel Booking Express,Travel,Singapore,false,synthetic_identity,89
TXN007693,ACC35492,2025-10-23,13:17:38,579.17,Cloud Services,Online Services,New York NY USA,false,account_takeover,96
TXN007694,ACC42921,2025-11-10,03:07:11,1339.80,Online Casino Games,Gambling,Seoul South Korea,false,friendly_fraud,96
TXN007695,ACC34497,2025-11-03,18:51:29,283.01,International Wire Transfer,Financial Services,Dubai UAE,false,skimming_attack,89
TXN007696,ACC35138,2025-10-25,12:01:36,1131.21,ATM Withdrawal,Cash,Chicago IL USA,false,account_takeover,94
TXN007697,ACC22956,2025-11-03,09:29:15,8819.21,Trendy Wear,Fashion,Vancouver Canada,false,card_not_present,96
TXN007698,ACC86585,2025-10-24,09:47:01,267.57,ATM Withdrawal,Cash,Mexico City Mexico,false,duplicate_location,97
TXN007699,ACC49020,2025-10-22,15:30:34,850.13,Travel Agency Pro,Travel,Seoul South Korea,true,card_not_present,99
TXN007700,ACC22467,2025-10-27,00:21:02,5930.49,Style Boutique,Fashion,Melbourne Australia,false,recurring_fraud,81
TXN007701,ACC76516,2025-11-01,12:52:02,743.41,Travel Agency Pro,Travel,Seoul South Korea,false,chargeback_fraud,88
TXN007702,ACC22244,2025-10-22,05:27:40,581.68,Tech Haven,Electronics,Seoul South Korea,false,synthetic_identity,85
TXN007703,ACC75713,2025-10-19,22:55:13,1078.77,Money Transfer Plus,Financial Services,Istanbul Turkey,false,card_testing,86
